name,finding_id
Localized edema,rec53PcEpZiBig77a
Leg edema,rec2X89EZuV3BTRgw
Acute arterial occlusion,recuBfiCaiUGGqdxa
Systolic-diastolic murmur,recjwhWDLx4roHCbU
Dehydration,rec3moDkFpals8f9F
Positive sit-to-stand test,recogYefMv05MbFUd
Reported nocturnal back pain,recLdx4MjgR86nakL
Positive crossed straight-leg raise,recItZCH6zpP3r6ib
Positive straight-leg raise,rec50cWotaqnifCzM
Positive clinical breast exam,recHF4yEWA9RUUkWy
Positive tinel or Phalen sign,recY3D74r1b8aAU8f
Positive lachman test,recnMiWMWXEe3uMKG
Positive anterior drawer test,recBG9hn5zHlPHAjr
Joint effusion,recpE4gRJFe9eT1NC
Positive medial lateral grind test,rece670jsFsBJbiQG
Positive mcMurray test,recJIIRCqswYmRVL6
Joint line tenderness,recRGXa9gBhmOcWu8
Heberden nodes,recrv0tiy8G53z7kC
Bouchard's nodes,recQvdt5N6EFjc6sl
Positive zaslav test,recApAailb8Rf8Ihj
External rotation drop sign,recDUyODtCygiJ2tP
Positive anterior release test,recDq6SHFKUygiVLW
Positive painful arc test,recEdXHDaOjc86fBj
Positive biceps load I test,recbVZp3DPdjy4Xdw
Arthritis,recbiBdod5JGrF8um
"Positive anterior drawer test, as measured by the kt-1000 arthrometer",recgMP4479oxAZTGO
Resist external rotation,recjY9ZwV0iFw7MYo
Joint prosthesis,reckOtqm9T7lBNoaU
Positive apprehension test,recnArHyxqVoQpDIw
Positive compression rotation test,recoEC7tSQEToLGlk
Naffziger's sign,rect6Qu2v4BMAkfYa
Positive mimori test,recu5iHg78Eho9fwa
Podagra,recvVENfhzc9prWNZ
Positive crank test,recwbczLwnXtfgaAP
Positive lift off test,recwXnsS4XDkNOsG9
Limited hip abduction in flexion,recwGUydhXOQhgkKv
Positive patte test,recJGGPpY23ESwaIt
Positive relocation test,recKnjhmzr0uPEOzH
Internal rotation weakness,recLpF1EloMmkEa7L
Positive full can test,recO4NtD5NZd0tmam
Absent chest wall tenderness,recPEoAknj0Q5P5XL
Positive hamstring stretch test,recRMlrM6tKPCNejn
Positive ortolani maneuver,recRO54vKoO0pe5W1
Pleuritis,recREezI8gx3PNJcM
Positive hawkins test,recSKfPbV2g8wu0P8
Positive anterior slide test,recShuvrtqLoqdaWL
Positive barlow maneuver,recTZTuYHuMwZVHeo
Positive yocum test,recV04ZO9nHnVAsCF
External rotation lag sign,recV2WK0wJtOA8x3v
Positive supraspinatus test,recXk2N3yZyJ0oWTz
Positive pivot test,rec1yKNaF26RCNdii
Telescoping,rec2lAfodiisaa9wc
Leg length discrepancy,rec3aogJBfdoIJFki
Positive jobe test,rec5HEZd3nTbO4ot6
Bragard's sign,rec662yrpoBfh72jS
Positive neer test,rec6DMoy1KXKYzIWK
Positive cross-body adduction test,recSvjJiswoxQAiJ9
Positive passive abduction test,rec9AQzQRFpsIDObM
Internal rotation lag sign,rec7TvrE33hrLRG8A
Drop arm sign,recnmHNohcv7EZxQ7
Dropping sign,rec5JzDJmemKACGSI
Positive gerber (lift-off test),recaFTqhlyW796eUL
Positive external rotation resistance test,rec9drBJfabGN4FZ0
Positive empty can test,recaC8uXlBBMa1MFn
Positive resisted abduction test,recIvM679ICwz0YoM
Concomitant femur fracture,recxUTmPKBaB5dhL4
Absent pain with flexion,recq5AmexVT5RqxTd
Symptoms induced by having patients bend forward,recJsFVkkhu1nDYTZ
Wide-based gait,recXaxMpZIU0LEQrE
Abnormal romberg test,recCP3AsVbov2aNsM
Decreased vibration sensation,reco6igPbOrhSgo4O
Decreased pinprick sensation,recK4W1PkyW6NLEic
Absent achilles reflex,recHxTtkYwC0AHQ1a
Increased ulcer size (> 2 cm**2),recFMztzNMnWa9sS3
Positive probe-to-bone test,recwEDwMBwYUK9xXc
Clinical impression of osteomyelitis,recWMVhzpmF99FDOk
Findings of osteomyelitis,rec5tJQ7PxRR7h92x
Abnormal deep tendon reflexes,reclnpmDagPtQdTdu
Muscle atrophy,recV5DGDJtishPusF
Tendinitis,rec2TgaAFoXeekcao
Proximal myopathy,rec3Io6ZeHcZT0U9l
Oligodactyly,rec4JGd9jeje3XCwF
Joint hypermobility,rec4kW1qdKM4p4PWD
Limb bone deformity,rec4yQw84n2916ZCV
Polydactyly,rec5krBZ51S1404Me
Jaccoud arthropathy,rec6pPurZzh7mxyC1
Genu varum,rec6uYBI19cHuhnHq
Granulomatous arthritis,recxyWgunI2p43HNf
Arthritis (< 5 joints),recu3LM0WwhFRbO4t
Polyarticular synovitis,recMBYHOvDQu3JK86
Axial skeleton arthritis,rec61SrxXN03dDZyt
Decreased rib to pelvis distance (< 2 fingers' breadth),recjs0sYjlFN5bxHp
Increased wall to occiput distance (> 0 cm),recHiFRj0ggnAiGRM
Decreased height (> 10% loss since age 25),recqu7gDkXpmNAGB5
Abnormal get-up-and-go test,recGx8CbtWOknk9aW
Decreased femoral neck T-score (<= -2.5),recHzzab1d5XcvoCw
Metacarpophalangeal arthropathy,recyJIDtJaEwPChQU
Peripheral arthritis,recRnHB0gLsjgwWWC
Tenosynovitis,recKDMKCnOSG7XSmH
Decreased shoulder active range of motion,recLjzVhzZ90rcu5Q
Decreased shoulder passive range of motion,recscI7FcJ9kgApBd
Swan neck deformity,rec2D1tLn2arp8Pmx
Boutonnierre deformity,rec6j6Folz13g17LV
Cervical motion tenderness,recRJ30Xwld8Gn3tB
Adnexal mass,rec0GKJD2fblhkl1b
Adnexal tenderness,recFom5kA3VS5rmi8
Strawberry cervix,recx7V5ixC0E9arYT
Purulent endocervical secretion,recEfZzE4cvRaI0i0
Breast signs on exam,recFuh4RZqunkpwox
Vaginal exam signs,recqgDy2voI6NE0OD
Vaginal dryness,recrOAfJlPYH7xqfv
Palpable uterine artery pulsation,recskxdp62uEze7KZ
Hegar's sign,rectyiV0uIk7LWQDr
Cervical length,recVfEpZPYeppc75g
Cervical discharge,recXhSCFYSgDbAqzO
Generalized lymphadenopathy,rec8Vp52vBfX2okrO
Inguinal lymphadenopathy,recudmXBmph8GCojL
Cervical lymphadenopathy,recsb1Yw7JytJkTXn
Axillary lymphadenopathy,recL3EGW0lZaAkRc7
Posterior cervical lymphadenopathy,recaWQzXKCWkZ8EtV
Axillary and/or inguinal lymphadenopathy,recKRBllILcE6PINo
Anterior cervical lymphadenopathy,recCqH9Aq6CCQwvwF
Unilateral lymphadenopathy,recZ2MOo2drXAx0aZ
Painful inguinal lymphadenopathy,recSIAOMcZwG8ls7t
Rectal blood,recx2zNH4tNItjLnq
Rectal mass,recLjvQn9MyjDiSe1
Anorectal fissure,recC0YE6kmmu9csux
 osteomyelitis on lower extremity X-ray,recPYMHemEMwecmAc
Widened mediastinum,recYfi57wYUi6DF4s
Findings of acute cholecystitis,rec7k0OyH4BOIrQ9d
 pulmonary venous congestion,recHw3iX58cvkldY5
 interstitial edema,recj4mC2tjBWmrDfg
 alveolar edema,recGWTa8beDxLeySv
Pleural effusion,recYd864IfsQegVoI
Adnexal mass in the absence of an intrauterine pregnancy,rec7T86dsF3tgAcEQ
Air-fluid levels,recIquWsbz5qC1SXm
Hampton's line,recj5QZrd8socGjDj
 rigler's sign,recsLFpGfVTBGAuPb
 hampton's hump,recIH6W3w1Nxj1sPp
 codman's triangle,recUJSwywjdNydSK2
Enlarged aorta or wide mediastinum,recGI8Hxx3kgQqL2U
 angiography,recxDob6zCPZMOJKT
Findings of biliary atresia,recycHq6KcFPFJw7u
Findings of pulmonary embolism,recy3k9Ds9MlEE6Ra
 magnetic resonance angiography,recAfoFLwtLh0mfDI
Mra and mrv,recA5DxQWIXUnlhpF
Apical cap,recC9PUkkO9gHzvJv
Aortic knob obliteration,recCZ7KB6oNvXbkip
Findings of spondylodiscitis ,recDbGEfDMo3kGLZU
Findings of cardiac amyloidosis,recDc9NfHdhq7PSZW
Atelectasis,recDSxZrWavNo6aqO
Aortic dissection flap,recEJcMesJgiKNW6f
Perfusion deficit,recETzmN1pxGQJ7M0
Lung abnormality,recFVkUDxhzjkIe4J
Halo sign,recG9JCQzSDDeKelK
 leg us,rec708AhvO2cFFDLq
Hemomediastinum,rec75la2UDruN8azn
 ct scan,rec8IiGieLl0114bv
 non-contrast MRI,rec8QYbIC9y7qeisk
 ugi/sbft,rec9xhUb9oFZrN5G4
Fluid in cul-de-sac,rec9xKNyjPZQZ4ejR
Findings of osteomyelitis,recg6qf2BOvoBBqSy
 acoustic neuroma,recgwwJbBjdgLSnd3
 small bowel enema,reciYcalK80S4clMm
 abdominal US,reclH2X3MEg8M5uuC
 abdominal MRI,recl67t3liGz0oiqr
Signs of stroke,reclvRFjribPfLGx3
Absence of muscle fibers crossing the lip,reclzEEn1Vzyy9Nfi
Findings of acute GI bleeding,recmuR6C23wlE5riV
 cardiac ct,recoXB71QGIA1mrWd
Reported ectopic pregnancy on trans-vaginal ultrasound,recpVDSvsc7pZRsku
 contrast enema,recrSbIdsbktJY1YS
Positive nuclear wbc scan,rectbJ7FXDEvtMSfo
Abnormal endoscopic retrograde cholangiopancreatogram,rectijajRMEfWRSxB
Findings of acute gastrointestinal bleeding,recue81RejhshcKov
Findings of central nervous system toxoplasmosis,recuSscFGiHd1573F
"Findings of sarcoma, primary",recuUA6p3G0OdW0lg
Increased T2 relaxation rate,recuEV9nUuBdb0bqM
Solitary thyroid nodule,recvHTN5HIbvRMVbR
Findings of sialolithiasis,recwceARI8M6nYcEp
Findings of small bowel obstrucion,recwIvI2dNg4u4zEZ
Abnormal renal ultrasound,recwnjubcmCJH21zb
Findings of lisfranc Injury,recHV6ulQ4HFeu6Dx
 contrast-enhanced head ct,recJ4BtJkcrGtsUOs
Findings of osteoarthritis of the knee,recMnw96R5uy2UCTm
Subarachnoid blood,recN4x8acV0pZvx5T
Contrast extravasation,recOv9dwf4IWdTuZj
Appendicolith,recPXWyPbWWHsV8sf
 intraoral ultrasound,recPEQudQfK8YbGh4
Air bronchogram,recQb2H8qm22izTHM
 abdominal X-ray,recQCQ6OjszLfLYYb
 gallium wbc scan and bone scan,recTPnm9A20dty6mG
Findings of vesicoureteral reflux,recUL6OwgLDN1tKG2
Pericardial thickening,recUX4Z01T9vv9FEy
 upper GI series,recV9cE4XINFOUgjA
Bile duct dilatation,recWinMuMRer5vQWx
Findings of spondylodiscitis,recY8BMTvGUvHN9O4
Speckled myocardium,recYiMbO9Aqx2QawU
Positive HIDA scan,recZaZ3yelQrgvFpb
 abdominal CT,recZJMc7YDa0pYE2Y
Fingings of pelvic inflammatory disease,recZBUV35EbXWWHPi
Ovarian mass,rec0nsRtidUcTKl2j
Findings of ovarian torsion,rec0z2uaLcfbkmFxI
Severe diastolic dysfunction,rec0DPQ1TEmkvcQl5
Findings of small bowel tumor,rec1nUxJt53EE7nB6
Findings of peritonsillar abscess,rec1E6bVOw0xJoWKS
Findings of idiopathic pulmonary fibrosis,rec3gxGA6V6EPMBTj
Findings of coronary artery disease,rec45dcqHNNyquAhu
 pelvic US,rec5M6ymQzPfUm8sk
 bilateral acoustic neuroma,recCZUuo2fNj91yV0
Esophageal contrast leak,recFiIhzIyP0qq3GD
 barium esophagram,rec82ruQQcibRiy8t
 prenatal MRI,recmMKG7XwOjVkY48
 MIBG scintigraphy,recpOCjhXAK8g2TCt
Findings of breast cancer,recHqZogkos9nhCau
Deviation of nasogastric tube,recPsdKR14P5182Pb
 mri with gadolinium contrast,rec6AJlbDI62vdiYf
 transvaginal sonography,reckbml1qfVw5DxVu
 abnormal chest radiograph,recv3FhhraUUDgRVr
 abnormal pelvic radiograph,reckl3jvcmeLcGPp4
 abnormal radiograph result,recgKBWiG2wUhGj4t
Cardiomegaly,recYNMT4bCikTBbLX
Single air bronchogram,rec3cuhgR1mauIfhd
Air bronchograms,recWtRgoMkeOaU67A
Silhouette sign,recoZuimlDhxPujfl
Lung infiltrate,recBUypB1z8HxN3sc
Fissure abutment,recFM6ds7jR7HWHuf
Intraluminal accumulation of radiotracer,recgVqQAbIBzEH0Je
Muscle edema,recxDLbmSts0tkzJ6
Nasal bone fracture,rec7oGrlGLC1YS4YB
Hemothorax,reczLau5WunYydDy6
Hydrocephalus,recreGizPi8OnXtHw
 adrenal cortex hyperplasia,rec0CiixuLMO8ZlH1
 salivary gland stones,recbTR56B8ZoQjwnG
 salivary gland ultrasound,recEzc4kiNY8Herue
Enlarged right atrium,reckaYRYfv2R9trIR
Lung consolidation,recp7OSCCeYeT29pL
Pulmonary edema,rec0lF0PI53W8H4GL
Adrenal mass,rec1aeAQcSGPg969o
Unilateral atrophic kidney,recIiqmjFKsbFtjCR
Meniscal tear,recuRXYAqo3ewJ2nr
Molar pregnancy,recHrC9ggwCjpxlZK
Decreased lumbar spine T-score (<= -2.5),recBhka3p3oRCbPvI
Decreased total hip T-score (<= -2.5),recoetomiyg0ttbL1
Decreased mid-third radius T-score (<= -2.5),recULwbbFa2UezRCC
Finding of necrotizing fasciitis,recUW1rHWJtapJaMo
Cystic lesion,recns94qf4LkZtLgY
Arterial stenosis,recLv3NEOVAZIaRQJ
Bamboo spine,recSRNrX962vEj9bu
Sacroiliitis,recdTxodb5tgvuPTG
Increased systolic pulmonary artery pressure,recOj3GKobyFhLi7m
Nonspecific interstitial pneumonia pattern,recKgO5iH7UMO4oVb
 findings of large vessel arteritis,recXidWSQoD1DvrGu
Upper-lobe predominant interstitial lung disease,recS6KoQr5ZCFpoct
Lower-lobe predominant interstitial lung disease,rec1uFFpaIM36KSMF
Decreased left ventricular ejection fraction,recZ5p3zPoFb2ZNqy
Decreased bone mineral density,recRKpAq3oVbrf6yD
Thickened cortical bone,recUUe46bdxnqYNsF
Decreased blood platelet count,rec2ehHcy9SSuHZiA
Auer rods,rec96WwIfAwTDGx8a
Decreased blood hemoglobin (< 8 g/dL),recv8ybt4hz3sQRAG
Schistocytes,recGag0nUXBOG12R5
Increased leukocyte count,recaB5nENPGBKnwgj
 lymphopenia,recbgG3vFg4tjRDgQ
Neutrophil hypersegmentation,reccl3paO4JIJrLun
Increased mean corpuscular volume,reckQmzSaCPDiKPQA
Anisocytosis,recpuILHZ4c76knmo
Findings of macroovalocytes,recsg5IlT6gzUDGBc
Decreased CD4 count,recKwJAGsfDHzdKah
Coagulopathy,recQx3P4DK0kq4kOp
Decreased mean corpuscular volume,recSyawcqJgRLlQgy
 red blood cells,recWukHE0pibMcc7Y
Leukopenia,recYMYbNXeLmtiO4K
Anemia,rec0VN88vi3PJmExv
Increased RDW,reckR8NMxnk8CuduN
Increased atypical lymphocytes percentage (>= 40% ),recS9o6BqBiXyNEvg
Increased atypical lymphocytes (>= 20% ),recfo3i1dPeZIJINY
Increased atypical lymphocytes (>= 10%),recXsjtLMqU2N5MsD
Increased lymphocyte count (>= 4 × 10**9 /L),recdgks6J8u54xRVG
Increased lymphocyte count to white blood cell count ratio (> 0.50),recVHQyau6pgAxiJW
Increased lymphocyte count to white blood cell count (> 0.45),recNpGMSVeEfvVAie
Increased lymphocyte count to white blood cell count ratio (> 0.40),recLwA8d7zxHX5BLN
Increased lymphocyte count to white blood cell count ratio (>0.35),recKDAxMGxdY7L6N1
Increased monocytes (>1 × 10**9 /L),recR04mIJCAjiVfFb
"Increased white blood cell count (> 10,000 cells/μL)",recS5mAf7HoBNY4n5
Decreased hematocrit (< 30%),rec7clJQYWj2RFvG6
Decreased hematocrit (< 36%),recYbGXgHJtzc7KJD
Decreased hematocrit (> 5% decrease from baseline),rec5vWFCmHP1oD05E
Increased ascites fluid white blood cell count (> 1000 cells/μL),recDi86FsRssMsplL
Increased ascites fluid PMN leukocyte count (> 250 cells/μL),recSvNrVlK2tfgymR
"Increased white blood cell count (> 15,000 cells/μL)",recUMdeaZpqCjciPW
 abnormal peripheral WBC count,rec9pjBOC0K0xwBC3
Increased polymorphonuclear leukocytes percentage (>= 90%),recoc6lQeCae7iVAS
Spur cells,recgdbhNRe2PygTAM
Atypical lymphocytes,recxKdpfGjhGrvvoV
White cell abnormality on blood film,recx5e7qLP81Hd4ed
Reticulocytosis,recydV0TahARZwnXU
Neutrophilia without infection,recAwP4PjaNFO98hV
Macrocytic anemia,recBrHDKwjpRSKEIe
Heinz bodies,recC77SA5YSf4HQdE
 common variable hypogammaglobulinemia,recCiSGnWQ6dHBe8S
Methemoglobinemia,recDIwhsNf1gT56U7
Monocytopenia,recGZErC7IcnW8VmR
Macrothrombocytosis,recG4PNWoig6skvRY
Teardrop poikilocytes,rec7ItHe7MRz6B9Ow
Increased blood eosinophils,rec7znvjAbSlYCkII
 hemoglobinopathy,reccOlTlyITKvHS40
Microcytosis,recctQULQwADMgy2f
Hemolytic anemia,recdJUIsDAAtkPhvK
 elliptocytosis,recd54hRbq270FhhO
Cryoglobulins,recdlRF9bOXEk8lrn
Red cell abnormality on blood film,recfg3tvCBjzLxe6R
Erythrocyte sedimentation rate low,recgPP5gYWdV1ZEDs
 hemorrhagic anemia,recjfLFMQGJB1WoVI
Red cell production reduced,recmIHLkRh9AptouN
Stomatocytosis,recmwJWBjFTkdWFxA
Disseminated intravascular coagulation,recmCYF7h5kv1vtGT
 pappenheimer bodies,recneeas0W3u94KsR
Pancytopenia,recnHyAOgtmlqEuky
Sideroblasts,recnFhxYbVlJ1CwiA
Microangiopathic hemolytic anemia,recoQYc3az5ZsoAkg
Extramedullary hemopoiesis,recoqkZNCCQ8HIzcB
Burr cells,recornMSbLxEkV05Y
Increased blood hemoglobin,recp95OH158G1XJhP
 LE cell,recpVzaOJH6hd5Zdd
 red cell polychromasia,recpjN1IBb9jUqxyu
Increased erythrocyte sedimentation rate,recqxYRjVTYz2ECIH
Basophilia,recrLINKbZHH3T2NL
 clotting factor dysfunction or deficiency,recs9v8O7mQpJZdsW
 hemoglobin levels raised (peripheral blood),rectVOZ8Z9iZc9JMK
Leucoerythroblastic anemia,recu2VEDJWHJTzgXW
Lymphocytosis,recu4LdaInrXSGiy1
Erythrocyte hypochromia,recuiBFL0xIHc5l0I
 myelokathexis,recuBFgeYJyoWKetK
 alder-Reilly anomaly,recvVcckzwTMO7fG7
Smear cells,recv5qf5DY3XwOgFp
 erythrocyte macrocytosis,recvosXRnjjcAS8c8
 platelet dysfunction / hypofunction,recHkblo0cfmiRqjq
Positive acidified serum erythrocyte lysis test,recJI7CjViovh9wEw
Neutropenia,recMGVcz4trMcz8yU
Blood film abnormality,recNfmBSEXN75xT2G
Ineffective erythropoiesis,recP0EApZSovJmJwB
 warm autoimmune hemolytic anemia,recQrwRWesZ7SFuUx
Hemophagocytosis,recR8f5qjRaDvVtfP
Spherocytosis,recS6DvbQPRMYJMrs
 posttransfusion alloimmune thrombocytopenia,recSBI3mxz8IjcwCT
Red cell fragmentation,recT80evrz63vK5vr
Neutrophil nuclear hypersegmentation,recTGPWm5pTE3wLeG
Increased platelets,recU8hdysEW933A8c
Left shifted white cells on blood film,recWaWG2w5N7HjgHB
Decreased lymphocyte count,recWmzHS6SLhJEBGO
 leukemoid reaction,recWD9uEgymyx7cZt
Vacuolated lymphocytes,recXAii56m9ESgf4d
Positive paul-Bunnell test positive,recYp20sqUiYsZP32
Normoblasts,rec1Dbjvosx86QypY
 pure red cell aplasia,rec2bEKvX00Q0rdq9
Howell-Jolly bodies,rec2PMjHIpeC6UeCg
Decreased mean platelet volume,rec2TCR5AzT7tlqFe
Basophilic stippling,rec2iuT2CyumCDgzc
 transient erythroblastopenia of childhood,rec2FmFYQlsihugnF
Erythrocyte inclusions,rec39lTNgCvvss7jH
 poikilocytosis,rec3zTpHEBfAbCUv7
 leptocytosis,rec4SCv7WYtr3L9PH
Cabot ring bodies,rec4wrdvadmECgzdz
Monocytosis,rec6tJhDSAMVnJsKQ
 sideroblastic anemia,recxanMcMJ07DvDAX
Decreased reticulocyte count,rec7iXMInL1TALbpS
Hypochromic anemia,reccno3T15L68PQ1H
Cold agglutinins,reczfn0ufYXtPrX8a
Spherocytes,recoJZ6Dr6A6AWrKc
Blast cells,recrUQKlB3mBMl2zy
Increased lymphoid blasts,recPuDYd2KvvLVNWO
Smudge cells,recT0yAVdRXpzj5Zb
Leukoerythroblastic reaction,recy1HxNTEs2DkMhc
Teardrop cells,recFNNksBtZ4nPfL8
Decreased lymphocyte count,recF9MuLD9ibRENtI
Positive rapid influenza test,rec2oBxgwacKgJJDo
Positive EBV point-of-care test,recGSae3lFu3V2tPj
Positive EBV point-of-care test,recUcDRdb3GHaqhaE
Negative EBV point-of-care test,recfA4CxGGQ2UNckk
Positive rapid streptococcal antigen test,recx3lHSKygWJMD9n
 hiv dna pcr,recz2coBKLCPG030G
Increased bronchoalveolar lavage neutrophils (> 50%),recAd2MUjxhIEGGgR
Positive swab oia,recFKrDG7stgy5eCN
Positive malaria PCR,recFG4bWzGNjlJnoK
Reported pyuria,rec7FUNK4xeOTWfkb
 wet mount,rec8QF1W5zGqRCX0G
Positive chlamydia trachomatis culture,rec9d5OZ8IIusr1wu
Positive bone marrow aspirate bacterial culture,rec93Pe4rmcd2S3MX
Positive chlamydia trachomatis lcr,recaPwu0OO61J3BPs
Positive chlamydia trachomatis antigen detection,recahnMyUSKhRPgxg
Positive swab eia,recd7BWifcXjD17CV
 luminex xtag respiratory virus panel,recfNJ2uHJqzOXFAh
Positive bronchoalveolar lavage bacterial culture (> 10**4 CFU/mL),recfm6V4fTiVQyRlO
Positive rapid detection flu test,recfuzL985JHvISc6
Positive biopsy specimen bacterial culture,recgTD1OBI5901MFx
Positive blood bacterial culture,recgYUxMWRCPljkeE
Positive affirm VP III test,recgq1YtN7JLYoXte
Reported mycoplasma immunoglobulin M,rechbpLQxPQaMwJ54
 hbsAg,reciZrjmSFzLK3UOg
Positive influenza DFA,reciwMx5SzLDIFxcw
Positive binaxnow rapid antigen test,recjvb5DRkIlkA2aH
 P24 antigen,reck0Pm6bw72UQFOx
 throat culture,reclgxdwm67p18aZi
Positive western blot,reclgSbay6Xu72d3n
Positive human immunodeficiency virus RNA,reclLx1zvIBlCB2Ce
Positive cerebrospinal fluid CSF cryptococcal antigen,reclS4R0I7zAn0NKd
 india ink stain of csf,recl0luHbBE9s7p7N
 thick blood smear,recmM15vchVM3Y5XB
 mycoplasma PCR,recngXIuyK03QfFME
Positive urine culture,recn0TgnhHYW9GkmW
Positive epstein-Barr virus DNA,recoMkfQpVDwDRgP1
 stool culture,recpnRf3sH0tqpbue
Reported mycoplasma immunoglobulin G and immunoglobulin M,recqKGXQmv8DPcftf
 R-mix culture,recqMx7pMhwWX0WQD
Positive helicobacter pylori stool antigen test,recsasvwGompmSjGC
Positive pap smear plus hpv pcr,rectqRCgc9GLoMDD9
Positive swab dia,recu95bqPQCsGsQye
Positive serum anti-HCV antibodies,recuGorxP0xvmtw5z
Positive rapid antibody test,recvNeukGJny3o9Ex
 intracellular bacteria in bal,recvzY46K0RBNuDEY
Positive bronchial aspirate bacterial culture (> 10**5 CFU/mL),recvCOga1OtfrNIJE
 serum cryptococcal antigen,recHCYf2f69EuFzl8
Acid-fast bacilli (>= 1/3 samples),recIy4DClZyk6wmXr
Positive chlamydia trachomatis pcr,recL8XHXJ6AHVPnQk
Positive osom trichomonas rapid test,recNI9QqLUMXbNulR
Positive helicobacter pylori serology,recOnOvhzuZO7E1bp
Positive dipstick nitrite,recPqH2uag0Sn4GVA
Positive chlamydia trachomatis rapid tests,recQHj0vjWVomSu7x
 rectal swab culture,recQZQecn19SMeVtT
 duodenal string-capsule culture,recReppOjcXdq9IGn
Positive chlamydia trachomatis serology,recSo7J92KvTpyYi5
Reported trichomonads on liquid-based pap smear,recTbuYJ7OjMkQHZd
Culture on diamond's medium,recTi20Mx5v0CORXa
Positive antral biopsy urease test,recUVuZIRvFv9Zl6z
Positive serum HCV-RNA,recWidKZbD7i3F5cK
Positive oral rapid antibody test,recX17tsNf5yo0y3L
 swab rt-pcr,recYJwmbfsG5u2ElR
Positive hpv dna pcr,rec1BjuwcVeCVRQgn
Positive serum beta-D-glucan,rec2rVq9yecD57vIn
Abnormal CSF gram stain,rec3QLnnuxfeZi59a
Positive serum galactomannan assay,rec5SdhOgEHHHP4Qg
 quantitative swab culture with Levine technique,rechDqCEpEPJIwQLZ
 acid fast bacillus,rec8TGvq3oOgZMGjk
Gram negative cocci,recfxUSnv4qkuMKGB
Gram positive bacilli,recNgavXInyGvelTx
Gram negative bacilli,recNNMCaqsnLuDLfU
Gram positive cocci in clusters,recNqLUBYqtcQp6Lh
Positive VDRL,recmYw2S0sGdAz3uj
Gram positive cocci in chains,recvRvhQQXqSRmmHN
Non-lactose fermenting Gram negative bacilli,recm9EqtVEtK1ZE88
Lactose-fermenting Gram negative bacilli,receg5fjaiNnzTdtt
Branching Gram positive bacilli,recRYGQHlYCbqL1Jd
Yeast forms,recAtr3swpbuCjF3w
Trichomonads,recvmYznqxt7Huwuo
Increased ascitic fluid PMN,recADYy0xhMlI7FJi
Bacteriuria,recFQPGRIGKl718mZ
Xanthochromia,rec7RTPqsqecHu1Ww
White blood cell casts,rechVlha3rtp1GFyM
 ascitic fluid wbc,recoi3ge4LQbYvK3c
Reported synovial pmn,recwSrC4720FLn1VN
Reported synovial wbc,recIleow0WbMxvuwk
Microscopic hematuria (red blood cells per high-power field > 25),recZQBVil5LGvhIHa
Microscopic hematuria (red blood cells per high-power field > 50),recl8tydG8RukHuiH
 xanthochromia in cerebrospinal fluid,rectYoPHYdqb48zzH
Increased white blood cell count ( >100 000/μL),reca8MZNyGIZM5mEi
Increased white blood cell count (> 50 000/μL),recsBsnsL8hY4Cxu2
Increased white blood cell count (> 25 000/μL),recYNwwv508upWYyR
Positive cerebrospinal fluid gram stain,recRpbxpo2C03wO4p
Increased cerebrospinal fluid white blood cells (>= 500 cells/μL),recPqJ7Go6QxEm952
Cerebrospinal fluid abnormality,recJvautrhgmvVtMB
 cerebrospinal fluid erythrocytosis,rec2JIRcG8eP9uX8B
Increased urine eosinophils,rec2Wb8sO9U75avXU
Increased synovial fluid white blood cell count,recHzsXKIBUfnirnK
Tachycardia,recLFb89o1KgoTpAf
Hypotension,rec7Fc9nrIpoff6Cw
Tachypnea,recBDYtqS5NiL2Ynh
Absent fever,recUsDhYJvGUV0MWp
Reported weight loss,reczzudN7fwgMWFKZ
Orthostatic tachycardia,rec8Hrjqpxhfuuekz
Abnormal pulse oximetry on first day of life,rec8EMoeBMzPr7CEr
Signs of shock,recq6YcRxnqGQG4iE
Orthostatic blood pressure drop,recqCmuJy8wcT42ZG
Hypoxemia,recK8x4dnfqPaM3i0
Decreased O2 saturation,recL4t1tlTWuqJLDs
Bradycardia,recURsv9qtgQUcZ9r
Reported heart rate to systolic blood pressure ratio,recWQHDae7cXugb9h
Decreased hypotension (systolic blood pressure < 90 mm Hg),recxf2mgD7HSBIf5A
Increased diastolic blood pressure (> 110 mmHg),rec49bYj4UBSJjkYd
Increased pulse pressure (> 50 mmHg),recerNuB1qaX8Z96I
Increased systolic blood pressure,recig9O963Se6QpN6
Decreased respiratory rate,recn5SApMpdd4Cg7G
Decreased heart rate,rec6jEhpMVPVG5tVb
Decreased systolic blood pressure,rec8scaX8GfdTN5Co
Decreased diastolic blood pressure,recSE2zQnoHqVrpqK
Decreased body temperature,rec9TniHCmW6LS21X
Increased heart rate,recMI7XwMnF640LBS
Increased body temperature,recWU9PLp3or3Zlm2
 osteomyelitis on lower extremity MRI,recRl2axFJluZFzmH
 symptomatic leg cold to touch,recTpUzB0603OgunP
 wound in symptomatic leg,recdjdkszjaikyh8m
 discoloration in symptomatic leg,recyfj4a1i4SSZfh2
Clinical impression,recvsBs6Neit9Re8A
Reported heart failure,recfxQAoLfxSWbd4p
 absence of mu,rechKoJVB2OJM4Udy
 melenic stool ,reco1h8dfeygpZ5eO
 peek sign in a patient with symptoms,rec1ClgOkkF7QhSJC
 speech becoming unintelligible during prolonged speaking,recv08gxVJQCViirw
